home_l1
"2996.31,2942.02,2878.86,2788.29,2703.77,2611.09,2498.05,2399.49,2295.73,2194.43,2095.72,2011.3,1921.19,1814.26,1713.39,1622.35,1536.78,1451.73,1364.88,1250.78,1143.84,1043.52,952.39,874.04,794.96,718.82,648.25,589.28,508.35,457.11,408.98,375.78,332.08,313.19,290.62,276.68,259.78,261.03,262.6,267.63,275.19,293.1,302.08,322.65,346.46,384.53,411.53,439.15,468.76,497.86,521.84,564.62,606.38,642.2,685.34,707.27,704.07,789.2,887.49,963.68,1065.56,1184.01,1284.23,1388.95,1539.31,1670.9,1805.74,1894.67,2033.76,2178.24,2361.54,2545.4,2735.66,2916.87,3075.01,3173.92,3250.85,3285.54,3314.44,3368.09,3425.97,3459.65,3493.14,3527.35,3565.71,3638.46,3676.47,3681.71,3648.83,3618.46,3573.02,3493.82,3447.17,3351.58,3261.57,3171.7"
home_l2
"2404.99,2120.99,1924.69,1698.95,1527.3,1327.01,1117.51,907.39,780.92,686.17,650.04,576.23,492.8,383.4,297.54,248.39,191.05,143.27,116.11,97.48,89.4,68.94,68.2,57.58,59.35,72.32,80.14,87.79,86.28,86.29,84.99,122.44,137.46,177.3,188.24,160.91,207.62,239.24,263.35,255.25,237.79,286.89,320.27,373.09,467.4,479.78,524.04,564.27,707.33,876.39,962.58,1028.41,1164.51,1286.38,1354.87,1317.57,1390.22,1417.03,1557.54,1758.85,2142.77,2407.27,2694.01,2871.22,3419.62,3740,3949.52,4041.63,4440.33,4869.34,5483.61,5814.09,6228.41,6413.33,6397.06,6260.24,6286.41,6304.84,6245.8,6142.82,6020.22,5934.69,5795.04,5564.23,5279.42,4988.56,4823.89,4716.66,4635.91,4353.57,4050.56,3850.85,3723.27,3450.51,3117.01,2762.45"
work_l1
"9.8,9.8,10.17,11.2,9.8,8.73,8.4,8.4,8.4,8.4,8.4,7.86,6.49,5.6,6.07,7,9.15,9.21,9.8,10.27,11.48,13.53,21.27,32.39,48.17,55.9,70.94,86.7,109.39,120.4,144.39,164.97,188.91,198.12,208.75,214.63,226.61,225.16,224.05,226.7,227.46,226.33,224.85,225.01,226.6,215.97,210.17,206.47,205.52,203.74,192.44,181.74,179.75,180.19,183.4,181.53,178.33,175.64,171.96,161.6,142.72,132.96,128.12,120.32,103.94,92.89,84.56,80.16,60.1,48.36,43.22,39.58,36.04,33.97,38.26,35.6,32.2,30.8,26.69,28,25.29,21.15,18.37,18.29,17.56,16.15,12.2,11.2,9.19,7.04,7,7.93,9.15,9.05,9.8,9.8"
work_l2
"37.49,34.2,34.2,33.11,24,18.04,21,24.6,31.2,31.2,25.63,26.28,28.2,31.61,24.94,26.96,45.72,52.01,69.2,94.99,167.72,190.16,256.74,365.25,508.21,569.83,720.15,848.71,1201.8,1306.46,1492.76,1666.22,2081.16,2118.74,2244.35,2241.7,2252.12,2117.48,2026.03,1860.99,1707.9,1537.93,1371.95,1254.78,1145.43,1043.66,976.53,849.7,737.55,690.52,712.29,728.77,735.79,739.73,762.76,690.44,634.32,620.69,597.52,566.9,526.98,524.27,473.7,453.9,427.68,418.64,367.16,313.83,307.1,304.81,265.72,238.25,195.82,173.34,174.31,204.01,171.13,164.12,150.17,141.54,126.16,104.44,98.5,86.44,78.55,79.2,70.49,63,71.13,79.04,81.47,78.23,70.2,58.43,55.8,46.11"
public_l2
"262.53,234.07,173.41,155.9,134.25,114.36,94.97,117.81,101.58,81.69,59.58,38.4,38.3,31.29,27.82,30.46,27.6,27.6,23.37,17.8,32.39,46.6,102.8,117.63,147.54,175.52,221.06,249.56,336.74,413.45,470.18,515.48,695.02,729.28,782.05,844.14,949.16,1005.09,1039.9,1071.16,1180.41,1208.91,1226.01,1217.25,1268.04,1283.76,1267.06,1232.79,1220.57,1232,1226.1,1213.89,1272.18,1304.85,1296.31,1258.1,1206.88,1166.48,1211.1,1193.58,1242.47,1219.07,1187.25,1175.99,1151.5,1081.87,1050.43,1129.84,1139.46,1188.94,1258.15,1306.61,1429.2,1520.85,1523.65,1529.37,1514.33,1475.8,1397.54,1378.79,1235.06,1110.94,927.54,859.49,793.61,697.63,626.22,538.7,474.71,410.49,371.13,354.57,333.47,305.55,303.92,293.06"
public_l3
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51,25.56,5.48,0,41,34.74,83.29,83.29,83.11,57.02,95.18,79.87,111.5,113.14,118.74,90,113.23,111.53,158.76,41.05,140.98,139.96,244.78,164.38,158.92,94.4,103.12,125.11,128.23,125.15,122.09,87.72,108.49,34.41,87.5,70.21,77.91,75.17,139.31,123.57,179.07,218.34,276.16,212.18,182.61,227.09,120.75,70.78,70.47,165.1,177.37,138.16,140.1,98.01,64.36,41,85.08,56.67,0,0,0,0,0,1.36,20.5,20.5,20.5,20.5,14.61,0"
